frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
354,False,False,1.000000,963.639954,23.410000,27.920000,179.940002,19.170000,-7.290000,0.023389,0.999725,-0.001853,0.000051,-0.034000,0.211400,0.181400
355,False,False,1.000000,965.139954,23.570000,27.859999,179.709991,19.160000,-11.940000,0.022623,0.999742,-0.001686,-0.000666,0.011500,0.147500,0.184000
356,False,False,1.000000,966.619995,23.730000,27.859999,177.940002,18.889999,-11.410000,0.021755,0.999763,0.000105,-0.000391,0.358300,-0.060500,0.208600
357,False,False,1.000000,968.089966,23.879999,27.859999,176.259995,18.539999,-11.120000,0.021080,0.999777,-0.000051,0.001076,-0.041300,-0.313500,0.161200
358,False,False,1.000000,969.500000,24.029999,28.129999,169.649994,18.059999,5.570000,0.020352,0.999792,0.000504,0.000995,0.132700,-0.004300,0.175000
359,False,False,1.000000,970.909973,24.180000,28.170000,169.050003,18.029999,1.780000,0.019661,0.999806,0.000558,0.000968,0.022800,-0.011200,0.166200
360,False,False,1.000000,972.309998,24.330000,28.170000,168.539993,18.010000,-1.930000,0.019019,0.999819,0.000143,0.000995,-0.085900,-0.016700,0.154400
361,False,False,1.000000,973.709961,24.480000,28.139999,168.019989,18.000000,-5.620000,0.018426,0.999829,-0.000699,0.001060,-0.191300,-0.021300,0.142500
362,False,False,1.000000,975.099976,24.629999,28.109999,166.690002,17.980000,-6.610000,0.017735,0.999842,-0.000397,0.000526,0.061000,0.110800,0.166300
363,False,False,1.000000,976.489990,24.779999,28.039999,166.339996,17.959999,-10.889999,0.017023,0.999855,0.000181,0.000197,0.127000,0.067500,0.171500
364,False,False,1.000000,977.869995,24.930000,27.959999,165.199997,17.900000,-12.530000,0.016365,0.999866,0.000024,-0.000602,-0.031300,0.178300,0.157400
365,False,False,1.000000,979.229980,25.080000,27.900000,163.569992,17.670000,-12.469999,0.015885,0.999872,-0.001729,-0.000391,-0.390400,-0.033400,0.116000
366,False,False,1.000000,980.579956,25.230000,27.879999,161.629990,17.510000,-11.410000,0.015275,0.999881,-0.001529,0.001157,0.009800,-0.338000,0.147200
367,False,False,1.000000,981.909973,25.379999,27.889999,159.279999,17.420000,-8.990000,0.014450,0.999895,0.000833,0.001130,0.500900,-0.022300,0.198600
368,False,False,1.000000,983.219971,25.519999,27.889999,157.209991,17.230000,-7.930000,0.013749,0.999905,0.001060,-0.000078,0.073600,0.247300,0.168100
369,False,False,1.000000,984.509949,25.660000,27.900000,155.269989,16.910000,-7.400000,0.013258,0.999912,-0.000521,0.000008,-0.322700,-0.015600,0.117700
370,False,False,1.000000,985.769958,25.799999,28.099998,151.000000,16.770000,1.410000,0.012729,0.999918,-0.001270,-0.000709,-0.169800,0.163200,0.126700
